Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,BHAGWANPUR,BHAGWAN PUR,Deep tubewell,Ground Water,In Tola,HandPump,HP IRP(0006530789)
2,BHAGWANPUR,BHAGWAN PUR,Shallow tubewell,Ground Water,Near Bajo Yadav,HandPump,HP-IRP(0003767846)
3,BHAGWANPUR,BHAGWAN PUR,Shallow tubewell,Ground Water,Near Ram Jee,HandPump,HP-IRP(0005621537)
4,BHAGWANPUR,BHAGWAN PUR,Shallow tubewell,Ground Water,Bhola Baba Temp.,HandPump,NC/PC(0001957463)
5,KHAJURI,CHAMAR TOLA,Shallow tubewell,Ground Water,Near Bhupesh Jha,HandPump,HP-IRP(0003771603)
6,KHAJURI,CHAMAR TOLA,Shallow tubewell,Ground Water,Near Suresh Yadav,HandPump,NC/PC(0001957464)
7,KHAJURI,KHUJARI,Shallow tubewell,Ground Water,Aganw adis CenterSamha South Code- 11,HandPump,Aaganw adi(0005833809)
8,KHAJURI,KHUJARI,Shallow tubewell,Ground Water,Aganw adi Center Code- 07,HandPump,Aaganw adi(0005833809)
9,KHAJURI,KHUJARI,Shallow tubewell,Ground Water,Aganw adis CenterSamha South Code- 11,HandPump,Aaganw adi(0005833839)
10,KHAJURI,KHUJARI,Shallow tubewell,Ground Water,Aganw adis CenterSamha South Code- 11,HandPump,Aganw adis(0004977791)
11,KHAJURI,KHUJARI,Shallow tubewell,Ground Water,Aganw adis CenterSamha South Code- 11,HandPump,Anganw adis(0004948158)
12,KHAJURI,KHUJARI,Shallow tubewell,Ground Water,KHUJARI,HandPump,NC/PC(0001989352)
13,KHAJURI,KHUJARI GOTH,Shallow tubewell,Ground Water,Bhikhan Ram,HandPump,NC/PC(0001989354)
14,KHAJURI,MUSHAHARI,Shallow tubewell,Ground Water,Near Ralesh Jha,HandPump,HP-IRP(0003771609)
15,KHAJURI,MUSHAHARI,Shallow tubewell,Ground Water,MUSHAHARI,HandPump,NC/PC 2012- 13(0004672061)
16,KHAJURI,MUSHAHARI,Shallow tubewell,Ground Water,Near Bhukhan Ram,HandPump,NC/PC(0001957465)
17,KHAJURI,MUSHAHARI,Deep tubewell,Ground Water,Near Denesh Sada,HandPump,Near Denesh Sada(0001332888)
18,KHAJURI,MUSHAHARI,Deep tubewell,Ground Water,Plak Sada,HandPump,Near Plak Sada(0001332874)
19,KHAJURI,MUSHAHARI 2,Shallow tubewell,Ground Water,Near Boka Ram,HandPump,HP-IRP(0003768047)
20,KHAJURI,MUSHAHARI 2,Shallow tubewell,Ground Water,Near Road Side,HandPump,NC/PC(0001957466)
21,KHAJURI,PARIHAR PUR,Shallow tubewell,Ground Water,Near P. School,HandPump,NC/PC(0001989356)
22,KHAJURI,PARIHAR PUR,Shallow tubewell,Ground Water,PS PARIHARPUR,Others,School(0006077901)
23,KHAJURI,SAPANA MUSHAHARI,Shallow tubewell,Ground Water,Near Bargad Tree,HandPump,HP-IRP(0003772453)
24,KHAJURI,SAPANA MUSHAHARI,Shallow tubewell,Ground Water,Near School,HandPump,HP-IRP(0003772461)
25,KHAJURI,SAPANA MUSHAHARI,Shallow tubewell,Ground Water,Near Road Side,HandPump,HP-IRP(0003772471)
26,KHAJURI,SAPANA MUSHAHARI,Shallow tubewell,Ground Water,SAPANA MUSHAHARI,HandPump,NC/PC 2012- 13(0004672071)
27,KHAJURI,SAPANA MUSHAHARI,Shallow tubewell,Ground Water,Near Chaupal,HandPump,NC/PC(0001989357)
28,KHAJURI,SAPANA MUSHAHARI,Deep tubewell,Ground Water,Near Sudhir Yadav,HandPump,Near Sudhir Yadav(0001332878)
29,KHAJURI,SAPANA YADAV,Shallow tubewell,Ground Water,Ganaga Ram,HandPump,HP-IRP(0003771627)
30,KHAJURI,SAPANA YADAV,Shallow tubewell,Ground Water,Bhupesh Yadav,HandPump,HP-IRP(0003771631)
31,KHAJURI,SAPANA YADAV,Shallow tubewell,Ground Water,Ram Balak,HandPump,HP-IRP(0003771634)
32,KHAJURI,SAPANA YADAV,Shallow tubewell,Ground Water,SAPANA YADAV,HandPump,NC/PC 2012- 13(0004672085)
33,KHAJURI,SAPANA YADAV,Shallow tubewell,Ground Water,Sidheshw ar Ram,HandPump,NC/PC(0001989358)
34,KHAJURI,SAPANA YADAV,Deep tubewell,Ground Water,Near School,HandPump,Near Sibo Yadav(0001332884)
