Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,BISTAUL,BISHAUL,Deep tubewell,Ground Water,Madir Ke Pas,HandPump,Middle School(0000044645)
2,BISTAUL,BISHAUL,Shallow tubewell,Ground Water,"S/M Santi Devi ,Duw ar Sr Nathuni Saday",HandPump,MLA QUOTA- JHANJHARPUR- 2(0005658646)
3,BISTAUL,BISHAUL,Shallow tubewell,Ground Water,Samaudyik Babhavan Ke Pas,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
4,BISTAUL,BISHAUL,Shallow tubewell,Ground Water,Road Side Me,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
5,BISTAUL,BISHAUL,Shallow tubewell,Ground Water,Mushari Me,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
6,BISTAUL,BISHAUL,Shallow tubewell,Ground Water,M.S Bis Tol,HandPump,SCHOOL T/W- JHANJHARPUR- 1(0006244951)
7,BISTAUL,BISHAUL,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001974546)
8,DHEPURA,DHEPURA,Shallow tubewell,Ground Water,"S/M Shyam Sundari Devi ,Duw ara Sr Khokhay Ram",HandPump,MLA QUOTA- JHANJHARPUR- 2(0005658646)
9,DHEPURA,DHEPURA,Shallow tubewell,Ground Water,P.S Dhepura,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
10,DHEPURA,DHEPURA,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002678085)
11,KANAKPURA,KANAK PURA,Shallow tubewell,Ground Water,BRHAMSTHAN KE SAMEEP,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
12,KANAKPURA,KANAK PURA,Shallow tubewell,Ground Water,"S/M Rajo Devi ,Duw ar Sr Fusyahi Saday",HandPump,MLA QUOTA- JHANJHARPUR- 2(0005658646)
13,KANAKPURA,KANAK PURA,Deep tubewell,Ground Water,Nc/Pc Scheme For Jhanjharpur Block,SPOT,Nc/Pc Scheme For Jhanjharpur Block(0004563191)
14,KANAKPURA,KANAK PURA,Shallow tubewell,Ground Water,P.S Kanakpura,HandPump,SCHOOL T/W- JHANJHARPUR- 2(0006245045)
15,KANAKPURA,KANAK PURA,Deep tubewell,Ground Water,Mandir Ke Pas,HandPump,Spot Source (HT) Scheme(0004690598)
16,KANAKPURA,KANAK PURA,Deep tubewell,Ground Water,Road Side Me,HandPump,Spot Source Scheme(0004720604)
17,KHARAUA,HARIZAN TOL,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002678066)
18,KHARAUA,KHARAUA,Shallow tubewell,Ground Water,KABRISTAN KE SAMEEP,HandPump,MLA QOUTA- JHANJHARPUR (2013-14) (0006818924)
19,KHARAUA,KHARAUA,Shallow tubewell,Ground Water,S/M Dulari Devo H/O Sr Jagdish Saday,HandPump,MLA QUOTA- JHANJHARPUR- 2(0005658646)
20,KHARAUA,KHARAUA,Shallow tubewell,Ground Water,Mandir Ke Pas,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
21,KHARAUA,KHARAUA,Shallow tubewell,Ground Water,Yadav Tola Me,HandPump,NC/PC JHANJHARPUR- 2(0005700636)
22,KHARAUA,KHARAUA,Deep tubewell,Ground Water,Nc/Pc Scheme For Jhanjharpur Block,SPOT,Nc/Pc Scheme For Jhanjharpur Block(0004563192)
