Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,ANDAULI,ANDAULI,Deep tubewell,Ground Water,Sadak Kinare,HandPump,Baidhnath Pasw an(0000046272)
2,ANDAULI,ANDAULI,Shallow tubewell,Ground Water,Mandir Me,HandPump,NC/PC MADHWAPUR- 2(0005705584)
3,ANDAULI,ANDAULI,Shallow tubewell,Ground Water,M.S Andauli,HandPump,SCHOOL T/W- MADHWAPUR(0006179891)
4,ANDAULI,ANDAULI,Deep tubewell,Ground Water,Road Side Me,HandPump,Shyam Sundar Thakur(0000046277)
5,ANDAULI,ANDAULI,Shallow tubewell,Ground Water,BAHURA PASWAN,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W MADHWAPUR(0006682296)
6,ANDAULI,ANDAULI,Shallow tubewell,Ground Water,BAIJNATH PASWAN,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W MADHWAPUR(0006682296)
7,AWARI,AWARI,Shallow tubewell,Ground Water,C,HandPump,NC/PC MADHWAPUR(0006539572)
8,AWARI,AWARI,Shallow tubewell,Ground Water,B,HandPump,NC/PC MADHWAPUR(0006539572)
9,AWARI,AWARI,Shallow tubewell,Ground Water,A,HandPump,NC/PC MADHWAPUR(0006539572)
10,AWARI,AWARI,Shallow tubewell,Ground Water,B,HandPump,PC MADHWAPUR(0006535370)
11,AWARI,AWARI,Shallow tubewell,Ground Water,A,HandPump,PC MADHWAPUR(0006535370)
12,AWARI,AWARI,Shallow tubewell,Ground Water,M.S Aw ari,HandPump,SCHOOL T/W- MADHWAPUR(0006179891)
13,AWARI,AWARI,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Source(0002684799)
14,AWARI,AWARI,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001980120)
15,AWARI INAMAK,AWARI INAMAK,Deep tubewell,Ground Water,,HandPump,Kape Sah(0000046269)
16,AWARI INAMAK,AWARI INAMAK,Shallow tubewell,Ground Water,A,HandPump,NC/PC MADHWAPUR(0006539572)
17,KARAHUAN,KARAHWAN,Shallow tubewell,Ground Water,B,HandPump,NC/PC MADHWAPUR(0006539572)
18,KARAHUAN,KARAHWAN,Shallow tubewell,Ground Water,A,HandPump,NC/PC MADHWAPUR(0006539572)
19,KARAHUAN,KARAHWAN,Shallow tubewell,Ground Water,U.M.S KARUAHA GOTH,HandPump,SCHOOL T/W- MADHWAPUR(0006559490)
20,KARAHUAN,KARAHWAN,Deep tubewell,Ground Water,Non Mandatory,HandPump,Spot Sourse(0001980109)
21,PAKRI,PAKRI,Shallow tubewell,Ground Water,A,HandPump,NC/PC MADHWAPUR(0006539572)
22,PAKRI,PAKRI,Deep tubewell,Ground Water,Nc/Pc Scheme For Madhw apur Block,SPOT,Nc/Pc Scheme For Madhw apur Block(0004563491)
23,PAKRI,PAKRI,Shallow tubewell,Ground Water,P.S. PAKRI,HandPump,SCHOOL T/W- MADHWAPUR(0006559490)
24,PAKRI,PAKRI,Deep tubewell,Ground Water,Raju Kamat Ke Ghar Ke Pas,HandPump,Spot Source (Ht) Scheme(0004690854)
25,PATAR,PATAR,Deep tubewell,Ground Water,Sada Kiinar,HandPump,Kundal Mukhiya(0000046281)
26,PATAR,PATAR,Shallow tubewell,Ground Water,Sat Mandal S/O Siko Mandal Manu Tol,HandPump,MLA QUOTA- MADHWAPUR- 3(0005785372)
27,PATAR,PATAR,Shallow tubewell,Ground Water,Shivji Sahani S/O Dhultal Sahani,HandPump,MLA QUOTA- MADHWAPUR- 3(0005785372)
28,PATAR,PATAR,Shallow tubewell,Ground Water,Vinay Yadav S/O Lalbabu Yadav,HandPump,MLA QUOTA- MADHWAPUR- 3(0005785372)
29,PATAR,PATAR,Shallow tubewell,Ground Water,P.S Patar West,HandPump,SCHOOL T/W- MADHWAPUR- 2(0006179995)
30,PATAR,PATAR,Shallow tubewell,Ground Water,P.S Patar East,HandPump,SCHOOL T/W- MADHWAPUR- 2(0006179995)
31,PATAR,PATAR,Shallow tubewell,Ground Water,P.S Parri,HandPump,SCHOOL T/W- MADHWAPUR- 2(0006179995)
32,PATAR,PATAR,Deep tubewell,Ground Water,Road Side Me,HandPump,Spot Source (Ht) Scheme(0004690854)
33,PATAR,PATAR,Shallow tubewell,Ground Water,Ram Bhusjhaw an Ram,HandPump,SUHTAIPNABLE NEW IN PLACE OF OLD T/W MADHWAPUR(0006351784)
34,TARAIA,TARAIA,Shallow tubewell,Ground Water,Bhagirath Lal Karn S/O Dhanushdhari Lal Karn Ghar Ke Pas,HandPump,MLA QOUTA- MADHWAPUR- 1(0006376823)
35,TARAIA,TARAIA,Shallow tubewell,Ground Water,Ranjit Karn Ghar Ke Pas,HandPump,MLA QOUTA- MADHWAPUR- 1(0006376823)
36,TARAIA,TARAIA,Shallow tubewell,Ground Water,Ram Sebak Pasw an Ghar Ke Pas,HandPump,MLA QOUTA- MADHWAPUR- 1(0006376823)
37,TARAIA,TARAIA,Shallow tubewell,Ground Water,Shivji Sahni S/O Chutkun Sahni Ghar Ke Pas,HandPump,MLA QOUTA- MADHWAPUR- 1(0006376823)
38,TARAIA,TARAIA,Shallow tubewell,Ground Water,Bikau Mandal S/O Subhak Mandal Ghar Ke Pas,HandPump,MLA QOUTA- MADHWAPUR- 1(0006376823)
39,TARAIA,TARAIA,Shallow tubewell,Ground Water,Sanjay Rauat S/O Jimdar Rauat,HandPump,MLA QUOTA- MADHWAPUR- 3(0005785372)
